Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CrimeRate,NearbySchools
Mulgrave,76 Hansworth St,3,h,850000.0,2017-09-16,18.8,3170,1,2,648,0,0,Monash City Council,-37.9313,145.1758,South-Eastern Metropolitan,7113,149,5
Mulgrave,12 Orion Ct,3,h,912000.0,2017-09-16,18.8,3170,2,1,753,0,0,Monash City Council,-37.9213,145.1637,South-Eastern Metropolitan,7113,149,5
Mulgrave,1 Sneddon Ct,4,h,1100000.0,2017-09-16,18.8,3170,2,2,748,152,1996,Monash City Council,-37.9265,145.1976,South-Eastern Metropolitan,7113,149,5
Narre Warren,12 Emily Dr,4,h,792500.0,2017-09-16,34.1,3805,2,2,846,174,1996,Casey City Council,-38.0063,145.2908,South-Eastern Metropolitan,9376,328,12
Newport,70 Anderson St,3,h,1262000.0,2017-09-16,6.2,3015,2,2,343,110,1980,Hobsons Bay City Council,-37.8446,144.8752,Western Metropolitan,5498,294,6
Newport,8 Brown St,4,h,1210000.0,2017-09-16,6.2,3015,1,0,325,160,1983,Hobsons Bay City Council,-37.8437,144.886,Western Metropolitan,5498,294,6
Niddrie,21 Haldane Rd,3,h,1186000.0,2017-09-16,10.4,3042,1,4,654,112,1955,Moonee Valley City Council,-37.7355,144.8852,Western Metropolitan,2291,320,5
Northcote,8 Aberdeen Gr,3,h,1320000.0,2017-09-16,5.3,3070,1,1,227,119,1920,Darebin City Council,-37.7743,144.9911,Northern Metropolitan,11364,164,6
Northcote,92 Beavers Rd,2,h,1325000.0,2017-09-16,5.3,3070,1,0,315,0,0,Darebin City Council,-37.766,144.9937,Northern Metropolitan,11364,164,6
Northcote,217 Westgarth St,2,h,780000.0,2017-09-16,5.3,3070,1,0,242,0,0,Darebin City Council,-37.7825,145.0101,Northern Metropolitan,11364,164,6
Oak Park,107 New Rd,5,h,955000.0,2017-09-16,11.2,3046,2,4,838,0,0,Moreland City Council,-37.713,144.9034,Northern Metropolitan,2651,396,10
Oak Park,242 Waterloo Rd,3,h,725000.0,2017-09-16,11.2,3046,1,1,327,111,1960,Moreland City Council,-37.7151,144.921,Northern Metropolitan,2651,396,10
Oakleigh South,19 Luntar Rd,3,h,950000.0,2017-09-16,15.5,3167,1,2,660,0,0,Kingston City Council,-37.9275,145.0828,South-Eastern Metropolitan,3692,184,3
Parkdale,29 Evan St,3,h,1250000.0,2017-09-16,21.5,3195,1,2,802,0,0,Kingston City Council,-37.9875,145.0836,South-Eastern Metropolitan,5087,580,11
Pascoe Vale,25 Rhodes Pde,3,h,850000.0,2017-09-16,8.5,3044,1,1,712,133,1940,Moreland City Council,-37.7159,144.9299,Northern Metropolitan,7485,251,7
Pascoe Vale,13 Yorkshire St,3,h,1160000.0,2017-09-16,8.5,3044,2,2,480,0,0,Moreland City Council,-37.7252,144.9457,Northern Metropolitan,7485,251,7
Point Cook,18 Creswick Dr,4,h,765000.0,2017-09-16,14.7,3030,2,2,612,219,2004,Wyndham City Council,-37.8818,144.7422,Western Metropolitan,15542,561,25
Point Cook,38 Yuruga Bvd,4,h,635000.0,2017-09-16,14.7,3030,2,2,334,244,2000,Wyndham City Council,-37.9058,144.7486,Western Metropolitan,15542,561,25
Port Melbourne,50 McCormack St,2,h,1260000.0,2017-09-16,3.5,3207,1,0,112,0,0,Melbourne City Council,-37.8379,144.9465,Southern Metropolitan,8648,232,2
Port Melbourne,84 Ross St,3,h,1960000.0,2017-09-16,3.5,3207,2,0,253,230,1900,Melbourne City Council,-37.836,144.937,Southern Metropolitan,8648,232,2
Prahran,62 Donald St,3,h,1771000.0,2017-09-16,4.6,3181,2,1,240,0,0,Stonnington City Council,-37.8469,144.9871,Southern Metropolitan,7717,346,4
Prahran,19 Porter St,1,u,515000.0,2017-09-16,4.6,3181,1,0,284,0,0,Stonnington City Council,-37.8502,144.9901,Southern Metropolitan,7717,346,4
Prahran,73 Pridham St,3,h,1610000.0,2017-09-16,4.6,3181,2,0,111,0,1890,Stonnington City Council,-37.8517,145.0056,Southern Metropolitan,7717,346,4
Preston,23 Lyonsville Av,3,h,1035000.0,2017-09-16,8.4,3072,1,2,696,0,0,Darebin City Council,-37.7376,145.0212,Northern Metropolitan,14577,184,13
Preston,106 Malpas St,3,h,880000.0,2017-09-16,8.4,3072,1,0,480,0,0,Darebin City Council,-37.7335,145.0151,Northern Metropolitan,14577,184,13
Princes Hill,112 McIlwraith St,2,h,1625000.0,2017-09-16,3.5,3054,1,1,253,0,0,Yarra City Council,-37.7824,144.9687,Northern Metropolitan,1008,217,3
Reservoir,119 Boldrewood Pde,3,h,930000.0,2017-09-16,12.0,3073,1,2,735,0,0,Darebin City Council,-37.7149,145.0219,Northern Metropolitan,21650,181,14
Reservoir,75 Botha Av,4,h,912000.0,2017-09-16,12.0,3073,1,2,871,0,0,Darebin City Council,-37.7006,145.0035,Northern Metropolitan,21650,181,14
Reservoir,9 Delaware St,3,h,900000.0,2017-09-16,12.0,3073,1,1,694,0,0,Darebin City Council,-37.7209,145.0153,Northern Metropolitan,21650,181,14
Reservoir,7 Loddon Av,3,h,935000.0,2017-09-16,12.0,3073,1,2,768,0,0,Darebin City Council,-37.7234,145.0266,Northern Metropolitan,21650,181,14
Reservoir,4/27 McMahon Rd,2,u,465000.0,2017-09-16,12.0,3073,1,1,676,61,2012,Darebin City Council,-37.7118,145.0214,Northern Metropolitan,21650,181,14
Reservoir,76 North Rd,2,h,920000.0,2017-09-16,12.0,3073,1,2,665,100,1955,Darebin City Council,-37.723,145.0188,Northern Metropolitan,21650,181,14
Richmond,37 Spencer Pl,3,t,1500000.0,2017-09-16,2.4,3121,2,2,72,145,2011,Yarra City Council,-37.8194,145.0015,Northern Metropolitan,14949,361,9
Richmond,29 Type St,2,h,1200000.0,2017-09-16,2.4,3121,1,0,135,86,1890,Yarra City Council,-37.8213,145.0097,Northern Metropolitan,14949,361,9
Ringwood,5 Bigola St,3,h,800000.0,2017-09-16,19.9,3134,1,3,691,0,0,Maroondah City Council,-37.8024,145.2392,Eastern Metropolitan,7785,378,12
Ringwood,33 Nelson St,4,h,1335000.0,2017-09-16,19.9,3134,1,0,697,0,1980,Maroondah City Council,-37.8117,145.2224,Eastern Metropolitan,7785,378,12
Ringwood,14 Norfolk Av,4,h,935000.0,2017-09-16,19.9,3134,3,2,540,119,0,Maroondah City Council,-37.8278,145.2251,Eastern Metropolitan,7785,378,12
Ringwood East,4 Short St,3,h,746000.0,2017-09-16,21.3,3135,1,1,400,135,1950,Maroondah City Council,-37.8095,145.2554,Eastern Metropolitan,4407,251,7
Ringwood North,5 Unsworth Rd,4,h,1283000.0,2017-09-16,19.9,3134,2,2,1019,0,0,Manningham City Council,-37.8004,145.2326,Eastern Metropolitan,3619,378,12
Rosanna,4 Devlin Ct,4,h,1365000.0,2017-09-16,8.9,3084,3,2,687,0,0,Banyule City Council,-37.7318,145.0706,Eastern Metropolitan,3540,412,10
Rosanna,28 Millicent St,4,h,1775000.0,2017-09-16,8.9,3084,2,2,1240,0,0,Banyule City Council,-37.7409,145.0706,Eastern Metropolitan,3540,412,10
Roxburgh Park,21 Orion Wy,3,h,380000.0,2017-09-16,20.6,3064,1,1,372,92,2000,Hume City Council,-37.6239,144.937,Northern Metropolitan,5833,539,20
Sandringham,7 Duff St,4,h,1665000.0,2017-09-16,15.2,3191,3,2,780,0,0,Bayside City Council,-37.9602,145.0203,Southern Metropolitan,4497,128,4
Sandringham,6 Jennings St,4,h,1915000.0,2017-09-16,15.2,3191,2,2,563,220,1910,Bayside City Council,-37.9589,145.0128,Southern Metropolitan,4497,128,4
Scoresby,9 Armin St,4,h,950000.0,2017-09-16,22.2,3179,2,0,758,0,1975,Knox City Council,-37.8886,145.2344,Eastern Metropolitan,2206,105,3
Scoresby,145 George St,4,h,962000.0,2017-09-16,22.2,3179,2,3,724,166,1985,Knox City Council,-37.8892,145.2165,Eastern Metropolitan,2206,105,3
South Melbourne,250 Ferrars St,1,h,855000.0,2017-09-16,1.9,3205,1,0,67,72,1900,Port Phillip City Council,-37.8343,144.9553,Southern Metropolitan,5943,160,3
South Yarra,16 Margaret St,3,h,1305000.0,2017-09-16,2.7,3141,1,0,174,110,1900,Melbourne City Council,-37.8452,144.9873,Southern Metropolitan,14887,244,5
Springvale,731 Princes Hwy,3,h,770000.0,2017-09-16,20.8,3171,1,4,585,0,0,Greater Dandenong City Council,-37.9398,145.1633,South-Eastern Metropolitan,7412,168,7
Strathmore,26 Carnarvon Rd,3,h,1720000.0,2017-09-16,8.2,3041,1,2,631,0,0,Moonee Valley City Council,-37.7389,144.911,Western Metropolitan,3284,320,5
Sunbury,26 Briarwood Ct,3,h,405000.0,2017-09-16,31.7,3429,1,3,515,101,1991,Hume City Council,-37.5766,144.7477,Western Metropolitan,14092,200,14
Sunbury,60 Riddell Rd,3,h,482000.0,2017-09-16,31.7,3429,1,1,573,126,1965,Hume City Council,-37.5712,144.7233,Western Metropolitan,14092,200,14
Sunbury,1 Whitty La,3,h,436000.0,2017-09-16,31.7,3429,2,2,350,220,2004,Hume City Council,-37.5888,144.702,Western Metropolitan,14092,200,14
Sunshine,5 Barnett St,4,h,830000.0,2017-09-16,10.5,3020,1,3,502,0,0,Brimbank City Council,-37.7821,144.8458,Western Metropolitan,3755,619,18
Sunshine North,117 Berkshire Rd,4,h,665000.0,2017-09-16,10.5,3020,2,3,600,183,1975,Brimbank City Council,-37.7648,144.8338,Western Metropolitan,4217,619,18
Sunshine North,6 Melton Av,3,h,610000.0,2017-09-16,10.5,3020,1,1,581,0,0,Brimbank City Council,-37.7674,144.8242,Western Metropolitan,4217,619,18
Surrey Hills,2/98 Durham Rd,3,u,1290000.0,2017-09-16,10.2,3127,2,1,270,0,0,Boroondara City Council,-37.834,145.0893,Southern Metropolitan,5457,244,5
Surrey Hills,29 Essex Rd,4,h,1810000.0,2017-09-16,10.2,3127,3,2,349,223,1997,Boroondara City Council,-37.8283,145.0924,Southern Metropolitan,5457,244,5
Surrey Hills,10 Pembroke St,5,h,2230000.0,2017-09-16,10.2,3127,2,2,754,270,1905,Boroondara City Council,-37.8281,145.108,Southern Metropolitan,5457,244,5
Templestowe,36 Newmans Rd,5,h,1930000.0,2017-09-16,15.5,3106,3,2,807,377,2000,Manningham City Council,-37.7525,145.1528,Eastern Metropolitan,6202,115,3
Thomastown,15 Alison St,3,h,600500.0,2017-09-16,15.3,3074,1,1,552,0,0,Whittlesea City Council,-37.6837,145.0278,Northern Metropolitan,7955,169,8
Thomastown,89 Cedar St,3,h,640000.0,2017-09-16,15.3,3074,1,2,680,0,1950,Whittlesea City Council,-37.6806,145.024,Northern Metropolitan,7955,169,8
Thomastown,4 Charlton Pl,3,h,750000.0,2017-09-16,15.3,3074,2,2,536,169,1980,Whittlesea City Council,-37.6767,144.9916,Northern Metropolitan,7955,169,8
Thornbury,119A Harold St,4,h,1605000.0,2017-09-16,7.0,3071,2,2,348,92,1930,Darebin City Council,-37.7558,144.9895,Northern Metropolitan,8870,150,8
Thornbury,108 Normanby Av,3,h,1300000.0,2017-09-16,7.0,3071,1,2,531,0,0,Darebin City Council,-37.7583,144.9902,Northern Metropolitan,8870,150,8
Toorak,13 Kyeamba Gr,3,h,2076000.0,2017-09-16,4.1,3142,1,2,302,0,0,Stonnington City Council,-37.8421,145.0253,Southern Metropolitan,7217,118,4
Vermont,1 Marina St,5,h,1150000.0,2017-09-16,17.2,3133,2,2,599,235,0,Maroondah City Council,-37.8416,145.1976,Eastern Metropolitan,4181,215,9
Viewbank,2 Country La,3,h,1009000.0,2017-09-16,8.9,3084,2,2,663,136,1980,Banyule City Council,-37.7417,145.0958,Eastern Metropolitan,2698,412,10
Wallan,14 Danaher Av,3,h,366000.0,2017-09-16,44.2,3756,1,1,502,77,1978,Mitchell Shire Council,-37.4085,144.9775,Northern Victoria,3988,216,5
Wantirna,78 Raheen Av,3,h,1070000.0,2017-09-16,14.7,3152,2,2,673,0,0,Knox City Council,-37.8635,145.2287,Eastern Metropolitan,5424,303,12
Wantirna South,12 McLean Ct,4,h,1440000.0,2017-09-16,14.7,3152,3,6,717,247,1985,Knox City Council,-37.8783,145.2458,Eastern Metropolitan,7082,303,12
Wantirna South,20 Mingana Rd,4,h,1060000.0,2017-09-16,14.7,3152,2,3,729,173,1970,Knox City Council,-37.8573,145.2484,Eastern Metropolitan,7082,303,12
Watsonia,12 Manfred St,3,h,792000.0,2017-09-16,14.5,3087,1,2,571,124,1960,Banyule City Council,-37.715,145.0884,Northern Metropolitan,2329,192,3
Watsonia North,306 Grimshaw St,4,h,920000.0,2017-09-16,14.5,3087,2,2,966,0,0,Banyule City Council,-37.7023,145.0836,Northern Metropolitan,1442,192,3
Werribee,81 Parramatta Rd,3,h,470000.0,2017-09-16,14.7,3030,1,2,640,125,1985,Wyndham City Council,-37.8854,144.6534,Western Metropolitan,16166,561,25
Werribee,1/4 Tedesco Ct,3,h,515000.0,2017-09-16,14.7,3030,2,1,251,194,2012,Wyndham City Council,-37.9092,144.6833,Western Metropolitan,16166,561,25
Werribee,94 Wattle Av,4,h,603500.0,2017-09-16,14.7,3030,2,4,650,184,1994,Wyndham City Council,-37.9034,144.6792,Western Metropolitan,16166,561,25
West Footscray,15 Alberta St,3,h,870000.0,2017-09-16,6.4,3012,1,2,417,109,1950,Maribyrnong City Council,-37.7964,144.8639,Western Metropolitan,5058,562,3
West Footscray,127 Stanhope St,4,h,1060000.0,2017-09-16,6.4,3012,3,2,512,512,1920,Maribyrnong City Council,-37.7949,144.8635,Western Metropolitan,5058,562,3
West Melbourne,199 Hawke St,3,t,1500000.0,2017-09-16,3.1,3003,2,1,862,209,1920,Melbourne City Council,-37.8095,144.9447,Northern Metropolitan,2230,153,1
Wheelers Hill,65 Cootamundra Dr,3,h,950000.0,2017-09-16,16.7,3150,2,2,651,0,0,Monash City Council,-37.9106,145.1719,South-Eastern Metropolitan,7392,291,21
Wheelers Hill,7 Meadowbrook Dr,4,h,1211000.0,2017-09-16,16.7,3150,3,4,653,0,0,Monash City Council,-37.9067,145.1737,South-Eastern Metropolitan,7392,291,21
Williams Landing,22 Bushlark Cr,3,h,555000.0,2017-09-16,17.6,3027,2,2,265,25,2014,Wyndham City Council,-37.855,144.7352,Western Metropolitan,1999,109,0
Williamstown North,52a Florence St,3,h,1190000.0,2017-09-16,6.8,3016,2,2,297,0,2005,Hobsons Bay City Council,-37.8554,144.8758,Western Metropolitan,802,240,6
Windsor,5 Gladstone St,3,h,1425000.0,2017-09-16,4.6,3181,1,1,188,150,1907,Port Phillip City Council,-37.8528,144.9849,Southern Metropolitan,4380,346,4
Windsor,73 Lewisham Rd,3,h,1970000.0,2017-09-16,4.6,3181,2,0,362,0,1895,Port Phillip City Council,-37.8533,144.9995,Southern Metropolitan,4380,346,4
Windsor,14 McIlwrick St,2,h,1300000.0,2017-09-16,4.6,3181,1,1,258,0,0,Port Phillip City Council,-37.8559,144.9936,Southern Metropolitan,4380,346,4
Yarraville,23 Gray St,2,h,921000.0,2017-09-16,6.3,3013,1,0,161,0,0,Maribyrnong City Council,-37.819,144.8951,Western Metropolitan,6543,136,5
Yarraville,9 Hawkhurst St,3,h,1190000.0,2017-09-16,6.3,3013,1,2,515,89,1955,Maribyrnong City Council,-37.8207,144.8773,Western Metropolitan,6543,136,5
Abbotsford,67 Stafford St,3,h,1000000.0,2017-08-19,3.0,3067,1,2,196,0,1900,Yarra City Council,-37.8009,144.9957,Northern Metropolitan,4019,157,2
Albanvale,35 Angelique Gr,3,h,506000.0,2017-08-19,14.0,3021,1,2,544,120,1980,Brimbank City Council,-37.7497,144.7701,Western Metropolitan,1899,541,18
Albert Park,123 Richardson St,4,h,2550000.0,2017-08-19,3.0,3206,2,0,152,175,1910,Port Phillip City Council,-37.8466,144.9568,Southern Metropolitan,3280,199,4
Altona North,83 Seventh Av,3,h,880000.0,2017-08-19,9.4,3025,1,2,563,0,0,Hobsons Bay City Council,-37.8388,144.8479,Western Metropolitan,5132,155,3
Ardeer,721 Ballarat Rd,3,h,730000.0,2017-08-19,12.8,3022,2,2,739,112,1970,Brimbank City Council,-37.7725,144.8001,Western Metropolitan,1281,103,2
Armadale,18A New St,2,h,1460000.0,2017-08-19,6.3,3143,1,1,181,80,1930,Stonnington City Council,-37.8542,145.0151,Southern Metropolitan,4836,117,3
Armadale,28 New St,2,h,1726000.0,2017-08-19,6.3,3143,2,2,269,128,1910,Stonnington City Council,-37.8543,145.0155,Southern Metropolitan,4836,117,3
Ashburton,21 Warner Av,4,h,1920000.0,2017-08-19,10.2,3147,3,2,391,203,2016,Boroondara City Council,-37.8666,145.086,Southern Metropolitan,3052,231,7
Ashwood,33 Douglas St,3,h,1575000.0,2017-08-19,10.2,3147,1,2,787,115,1955,Monash City Council,-37.8639,145.097,Southern Metropolitan,2894,231,7
Aspendale,6 Foam St,4,h,1362000.0,2017-08-19,21.5,3195,2,3,549,0,0,Kingston City Council,-38.017,145.0993,South-Eastern Metropolitan,2824,580,11
Balwyn,15 Grey St,4,h,2115000.0,2017-08-19,7.9,3103,2,2,766,0,0,Boroondara City Council,-37.8046,145.0648,Southern Metropolitan,5682,162,5
Balwyn,17 Percy St,5,h,2562000.0,2017-08-19,7.9,3103,3,2,671,0,0,Boroondara City Council,-37.8102,145.0734,Southern Metropolitan,5682,162,5
Balwyn,6 Yandilla St,6,h,2100000.0,2017-08-19,7.9,3103,3,2,845,0,0,Boroondara City Council,-37.8071,145.097,Southern Metropolitan,5682,162,5
Balwyn North,137 Doncaster Rd,3,h,1900000.0,2017-08-19,9.7,3104,1,1,912,0,0,Boroondara City Council,-37.7935,145.0766,Southern Metropolitan,7809,120,7
Balwyn North,58 Fortuna Av,4,h,2000000.0,2017-08-19,9.7,3104,3,4,958,255,2015,Boroondara City Council,-37.7866,145.0768,Southern Metropolitan,7809,120,7
Balwyn North,15 Highbury St,4,h,2400000.0,2017-08-19,9.7,3104,2,2,746,0,0,Boroondara City Council,-37.7948,145.073,Southern Metropolitan,7809,120,7
Balwyn North,8 Hillview Rd,4,h,2270000.0,2017-08-19,9.7,3104,2,2,654,334,2010,Boroondara City Council,-37.7846,145.0791,Southern Metropolitan,7809,120,7
Balwyn North,11 Minerva Av,5,h,2600000.0,2017-08-19,9.7,3104,4,2,708,0,0,Boroondara City Council,-37.7879,145.0847,Southern Metropolitan,7809,120,7
Balwyn North,40 Reading Av,3,h,2321000.0,2017-08-19,9.7,3104,1,2,923,0,0,Boroondara City Council,-37.8008,145.0932,Southern Metropolitan,7809,120,7
Balwyn North,16 Riverview Rd,3,h,1890000.0,2017-08-19,9.7,3104,2,1,632,144,1940,Boroondara City Council,-37.7909,145.079,Southern Metropolitan,7809,120,7
Bentleigh,210 Centre Rd,4,h,1895000.0,2017-08-19,11.4,3204,2,2,557,220,1920,Glen Eira City Council,-37.9174,145.0287,Southern Metropolitan,6795,335,11
Bentleigh East,17 Gowrie St,4,h,1115000.0,2017-08-19,13.8,3165,1,2,579,0,0,Glen Eira City Council,-37.9152,145.0769,Southern Metropolitan,10969,150,7
Bentleigh East,77A Orange St,3,t,1280000.0,2017-08-19,13.8,3165,2,2,335,239,2013,Glen Eira City Council,-37.9178,145.0816,Southern Metropolitan,10969,150,7
Bentleigh East,1/87 Orange St,2,u,690000.0,2017-08-19,13.8,3165,2,1,212,0,2008,Glen Eira City Council,-37.9179,145.0824,Southern Metropolitan,10969,150,7
Bentleigh East,41 Shrewsbury St,4,h,1595000.0,2017-08-19,13.8,3165,1,2,581,167,1960,Glen Eira City Council,-37.9129,145.06,Southern Metropolitan,10969,150,7
Blackburn,2A Kerr St,3,t,881000.0,2017-08-19,13.4,3130,1,1,300,0,0,Whitehorse City Council,-37.8116,145.1406,Eastern Metropolitan,5713,330,11
Blackburn North,22 Greenglade Ct,4,h,1300000.0,2017-08-19,13.4,3130,2,2,543,0,2006,Whitehorse City Council,-37.8065,145.1646,Eastern Metropolitan,2867,330,11
Briar Hill,4/129 Mountain View Rd,2,t,625000.0,2017-08-19,16.1,3088,2,1,189,0,0,Banyule City Council,-37.7084,145.118,Eastern Metropolitan,1390,362,11
Brighton,6 Harwood St,4,h,3100000.0,2017-08-19,10.5,3186,4,4,753,0,0,Bayside City Council,-37.8929,144.9914,Southern Metropolitan,10579,149,8
Brighton,2A Hillcrest Av,4,h,1850000.0,2017-08-19,10.5,3186,3,3,421,170,2000,Bayside City Council,-37.9054,145.006,Southern Metropolitan,10579,149,8
Brighton,34 Moffat St,4,h,2770000.0,2017-08-19,10.5,3186,3,2,560,0,0,Bayside City Council,-37.9231,144.9978,Southern Metropolitan,10579,149,8
Brighton East,11A Taylor St,4,h,1300000.0,2017-08-19,10.3,3187,3,2,221,0,0,Bayside City Council,-37.9038,145.0182,Southern Metropolitan,6938,132,4
Broadmeadows,48 Electric St,3,h,637000.0,2017-08-19,14.0,3047,1,5,670,0,1980,Hume City Council,-37.6922,144.9165,Northern Metropolitan,4294,433,14
Broadmeadows,46 Meredith St,3,h,1335000.0,2017-08-19,14.0,3047,1,1,697,0,0,Hume City Council,-37.6882,144.9254,Northern Metropolitan,4294,433,14
Brunswick,37 Dunstan Ave,3,h,905000.0,2017-08-19,5.2,3056,1,1,277,0,0,Moreland City Council,-37.7592,144.9732,Northern Metropolitan,11918,183,3
Brunswick East,7/226 Glenlyon Rd,1,u,320000.0,2017-08-19,4.0,3057,1,1,682,34,1980,Moreland City Council,-37.7734,144.9769,Northern Metropolitan,5533,130,3
Bulleen,5 Amberley Ct,3,h,1230000.0,2017-08-19,10.8,3105,1,1,757,0,0,Manningham City Council,-37.7809,145.1013,Eastern Metropolitan,4480,110,3
Bulleen,3 England St,4,h,1240000.0,2017-08-19,10.8,3105,2,2,602,170,1970,Manningham City Council,-37.7601,145.0854,Eastern Metropolitan,4480,110,3
Bundoora,567 Grimshaw St,3,h,1234000.0,2017-08-19,12.1,3083,1,2,896,139,1965,Banyule City Council,-37.7004,145.0614,Northern Metropolitan,10175,494,9
Burwood,8 Murray Dr,3,h,1588000.0,2017-08-19,10.4,3125,2,2,708,0,0,Monash City Council,-37.8463,145.1012,Southern Metropolitan,5678,186,5
Burwood East,61 Newhaven Rd,3,h,1000000.0,2017-08-19,14.7,3151,2,2,788,108,1960,Whitehorse City Council,-37.8599,145.1566,Eastern Metropolitan,4048,114,5
Campbellfield,2 Augusta Av,4,h,650000.0,2017-08-19,16.6,3061,2,4,688,175,1970,Hume City Council,-37.6714,144.9546,Northern Metropolitan,1889,141,1
Canterbury,34 Maysia St,5,h,2550000.0,2017-08-19,8.4,3126,2,4,692,0,0,Boroondara City Council,-37.8325,145.0791,Southern Metropolitan,3265,86,6
Carlton North,242 Canning St,2,h,1540000.0,2017-08-19,3.5,3054,1,0,158,112,1890,Melbourne City Council,-37.7921,144.9741,Northern Metropolitan,3106,217,3
Caroline Springs,24 Highbury Cl,3,h,700000.0,2017-08-19,14.8,3023,2,3,660,0,0,Melton City Council,-37.7388,144.7354,Western Metropolitan,7719,687,14
Caulfield South,37 Saturn St,5,h,2450000.0,2017-08-19,8.7,3162,4,2,554,312,2017,Glen Eira City Council,-37.8972,145.0166,Southern Metropolitan,5051,221,4
Chelsea Heights,3 Third Av,3,h,710000.0,2017-08-19,27.0,3196,1,1,650,138,1960,Kingston City Council,-38.0451,145.1346,South-Eastern Metropolitan,2076,449,5
Cheltenham,2/41 Harpley St,2,t,955000.0,2017-08-19,17.9,3192,2,1,836,112,2009,Bayside City Council,-37.9734,145.072,Southern Metropolitan,9758,245,6
Cheltenham,6 Shadwell St,3,h,1230000.0,2017-08-19,17.9,3192,1,1,584,133,1960,Bayside City Council,-37.964,145.0666,Southern Metropolitan,9758,245,6
Clarinda,13 Dyer Ct,5,h,883300.0,2017-08-19,17.5,3169,2,2,402,177,1980,Kingston City Council,-37.9445,145.1111,South-Eastern Metropolitan,2727,242,7
Clarinda,6 Rosewall Pl,3,h,790000.0,2017-08-19,17.5,3169,1,2,532,114,1975,Kingston City Council,-37.9377,145.1058,South-Eastern Metropolitan,2727,242,7
Clifton Hill,36 Rutland St,2,h,1310000.0,2017-08-19,3.6,3068,1,0,146,104,1890,Yarra City Council,-37.7935,144.9964,Northern Metropolitan,2954,293,8
Coburg,269 Bell St,3,h,880000.0,2017-08-19,6.7,3058,1,1,379,107,1910,Darebin City Council,-37.74,144.9514,Northern Metropolitan,11204,313,11
Coburg,4 Jamieson St,3,h,1070000.0,2017-08-19,6.7,3058,1,2,392,98,1920,Darebin City Council,-37.7467,144.9514,Northern Metropolitan,11204,313,11
Coburg,13 Jessie St,5,h,1500000.0,2017-08-19,6.7,3058,3,4,900,180,1888,Darebin City Council,-37.754,144.9599,Northern Metropolitan,11204,313,11
Coburg,87 Nicholson St,4,h,1085000.0,2017-08-19,6.7,3058,2,1,430,155,1920,Darebin City Council,-37.7505,144.9765,Northern Metropolitan,11204,313,11
Craigieburn,5 Brookedge Ct,4,h,640000.0,2017-08-19,20.6,3064,2,2,480,0,0,Hume City Council,-37.6086,144.9214,Northern Metropolitan,15510,539,20
Craigieburn,7 Eve Ct,3,h,582500.0,2017-08-19,20.6,3064,1,0,947,132,1972,Hume City Council,-37.596,144.9402,Northern Metropolitan,15510,539,20
Craigieburn,13 Eveline St,4,h,480000.0,2017-08-19,20.6,3064,2,2,312,148,2015,Hume City Council,-37.5686,144.9169,Northern Metropolitan,15510,539,20
Craigieburn,73 Mareeba Wy,4,h,523000.0,2017-08-19,20.6,3064,2,2,484,159,2009,Hume City Council,-37.5801,144.92,Northern Metropolitan,15510,539,20
Craigieburn,3 Pembury St,3,h,485000.0,2017-08-19,20.6,3064,2,1,321,150,2013,Hume City Council,-37.5694,144.9052,Northern Metropolitan,15510,539,20
Craigieburn,27 Vantage Bvd,4,h,800000.0,2017-08-19,20.6,3064,2,2,511,0,0,Hume City Council,-37.5937,144.8945,Northern Metropolitan,15510,539,20
Craigieburn,32 Viewside Cr,4,h,632000.0,2017-08-19,20.6,3064,2,2,448,0,0,Hume City Council,-37.5757,144.9137,Northern Metropolitan,15510,539,20
Croydon,25 Toorak Av,4,h,1152000.0,2017-08-19,23.0,3136,2,2,1880,255,1947,Maroondah City Council,-37.7933,145.2772,Eastern Metropolitan,11925,432,13
Dallas,29 Kilmore Cr,3,h,475000.0,2017-08-19,14.0,3047,1,2,560,108,1965,Hume City Council,-37.6735,144.9253,Northern Metropolitan,2246,433,14
Deer Park,4 Blackley Ct,3,h,635000.0,2017-08-19,14.8,3023,1,2,712,0,0,Brimbank City Council,-37.7617,144.7727,Western Metropolitan,6388,687,14
Dingley Village,12 Campbell Gr,3,h,871000.0,2017-08-19,22.2,3172,2,2,534,0,0,Kingston City Council,-37.9807,145.1249,South-Eastern Metropolitan,3940,232,7
Dingley Village,11 Evelyn Ct,4,h,970000.0,2017-08-19,22.2,3172,2,2,364,210,1995,Kingston City Council,-37.9685,145.1295,South-Eastern Metropolitan,3940,232,7
Doncaster,93 Church Rd,4,h,1200000.0,2017-08-19,12.4,3108,2,1,650,0,0,Manningham City Council,-37.7891,145.1372,Eastern Metropolitan,9028,150,4
Doncaster,70 Wetherby Rd,3,h,1410000.0,2017-08-19,12.4,3108,1,2,723,0,0,Manningham City Council,-37.7931,145.1429,Eastern Metropolitan,9028,150,4
Doncaster East,80 Gedye St,4,h,1320000.0,2017-08-19,14.3,3109,3,2,654,0,0,Manningham City Council,-37.7974,145.1467,Eastern Metropolitan,10999,153,6
Doncaster East,40 Saxonwood Dr,3,h,1408000.0,2017-08-19,14.3,3109,1,2,656,0,0,Manningham City Council,-37.7808,145.1586,Eastern Metropolitan,10999,153,6
